datetime,text,username,target
2022-06-18 14:38:04+00:00," Bere al sabato, come hai scritto tu, o comunque saltuariamente é molto diverso da una condizione di obesità dove danni li fai tutti i giorni. Che cazzo di paragone é? Poi ovvio che se bevi e fumi tutti i giorni fai male tanto quanto essere obeso.",DanielePote,0
2022-06-18 14:27:50+00:00,"È una chamaedorea, una specie di palmina nana. Uiiii",gradodograssi,0
2022-06-18 14:24:41+00:00,ho appena visto una nana di merda sotto casa,cenciokcab,1
2022-06-18 14:16:06+00:00," Si è mangiata pure la mozzarella in diretta, alla faccia degli haters che le dicono sempre che è grassa, brava Vanessa 👏👏👏👏👏👏👏👏",LAlimini76,0
2022-06-18 14:10:00+00:00, Un futuro ad Hollywood come nano malefico dei film horror Risparmiano su trucco e effetti speciali,_Velies_,1
2022-06-18 14:05:17+00:00," Quanto all'conomia, proprio nana non direi, essendo in Europa appena dietro di noi ",piotrrim,0
2022-06-18 13:56:23+00:00, Più che altro porterei il nano e rovagnati a fare un giro al campanile…,68shoulder,0
2022-06-18 13:36:14+00:00, piccola borghese Vs sottoproletario obeso.,sobriosun,1
2022-06-18 13:22:40+00:00, Che poi un po' ciccione è sempre sembrato. Ma poi lo vedi senza maglietta e capisci...,VaphAnkul,1
2022-06-18 13:20:29+00:00,Ho visto un cerbiatto obeso in pineta 😍,gianduia86,0
2022-06-18 13:16:32+00:00, questi sono gli stessi che gli davano del ciccione il primo anno che venne in italia.,matteogualandri,0
2022-06-18 13:09:02+00:00,se divento a pelato a 30 anni uccidetemi,lelepegliamici,0
2022-06-18 13:02:12+00:00,"c'è questa utente a cui feci l'iscrizione mesi fa con il caschetto nero e gli occhi nerissimi che viene sempre con suo figlio. oggi lui ha detto che non voleva prendere nessun libro in prestito, lei l'ha guardato, ha riso e quel nano è corso a prendersi il fumetto di godzilla",seiofossifuoco,0
2022-06-18 12:47:54+00:00,ti devo abbracciare e riempire di bacini quella testolina pelata adesso ,AGUSTSSICK,0
2022-06-18 12:43:03+00:00," Sogna pelato, sogna",Lazetismo,1
2022-06-18 12:38:25+00:00, Disse il ciccione dalla sua tastiera.,HugoBaskerville,1
2022-06-18 12:31:11+00:00,"200 €URO Ogni bonus, stimolo e cosiddetto aiuto economico, viene elargito aumentando il debito complessivo. Affrontare un problema di aumento dei prezzi creando debito aggiuntivo equivalente a dare ciambelle ad un obeso..Andrea Cecchi ",MarkChierici,0
2022-06-18 12:12:19+00:00,è il momento di continuare nana speriamo che takumi finisca sotto un camion 👍🏻,scaraboobies,0
2022-06-18 12:07:06+00:00, Sto pelato unticcio con sguardo da psicopatico continua a ripetere le stesse idiozie da due anni.,StefanoBergo,1
2022-06-18 12:01:27+00:00," La traduzione in swahili non poteva essere fatta, quindi è stata fatta in italiano. Non capisco perché l'uomo grasso abbia chiesto lo Swahili.",wash_free_rice,1
2022-06-18 11:49:06+00:00,"Quindi se io ho fatto tutto da sola e i miei stessi amici quando ero grassa mi davano della pigra, mentre quando ho iniziato a perdere peso neanche una parola di incoraggiamento spendevano, questo vuol dire tanto. Le persone non vogliono vederti crescere, ma fallire.",nomeancorainuso,0
2022-06-18 11:33:29+00:00, Mortacci sua de sto nano,mauroscorpio24,1
2022-06-18 11:27:32+00:00, Tu sei una m..... Suicidati nano...,StefanoSabati17,1
2022-06-18 10:55:35+00:00," Io non ho la macchina (né la patente), non ho una casa, non ho un condizionatore. La spesa è aumentata da 40€ settimanali a 60€ (ma era 70€) e la riporterò a 40€ pian pianino (che tanto sono grasso). Sono praticamente un pacifista nato... per forza mi danno del putiniano!",SHIN_Fafnhir,0
2022-06-18 10:34:27+00:00,Il nano criminale... ,Paola13020494,1
2022-06-18 10:27:21+00:00, E comunque grasso=malato è una grandissima fregnaccia. Ci sono persone grasse perfettamente in salute e persone magre malate. In qualunque caso sono solo affari loro e non andrebbero mai giudicati.,marysorriso79,0
2022-06-18 10:22:02+00:00," Farei una distinzione tra atteggiamenti violenti di attacco a persone sovrappeso (ho visto quei vergognosi insulti) e corretta informazione in tema di salute. Chi è obeso ha un problema di salute, di cui è la prima vittima. Detto questo, mica si colpevolizzare qualcuno 1/2",msarigu72,0
2022-06-18 09:58:07+00:00," Allora io sono ciccione quindi lo zucchero nel succo mi piace, però ti dirò passabili La cannuccia di carta è veramente uno schiaffo morale",ilfraggo,0
2022-06-18 09:47:16+00:00,"Botteri (65): “A Pechino sono sintonizzata sulla Bbc, considerata una delle migliori e più affidabili televisioni del mondo. Le sue giornaliste sono giovani e vecchie, bianche, marroni, gialle e nere. Belle e brutte, magre o ciccione. Con le rughe, culi, nasi orecchie grossi.",BluDiChina,0
2022-06-18 09:30:03+00:00,"Buongiorno, ovviamente non ho visto il video. Me ne fotto di ciò che fa e dice il nano bastardo. Notavo solo il suo bisogno di ergersi su un palchetto per sopperire alla sua bassezza fisica, ma soprattutto morale. #BRUNETTADIMETTITI ☕️☝🏾 ",maloeducata,1
2022-06-18 09:28:04+00:00, Spero che il culone di Takemitchy faccia una guest appearance,Wandering_Taiyo,1
2022-06-18 09:24:02+00:00," Ti stanno sulle palle le persone normali, eh brutto nano schifoso. Potrà dire e fare qualsiasi nefandezza restando un mezzo uomo!",TedGrishFontain,1
2022-06-18 09:19:28+00:00,"Il cane per molti è come un tostapane. Serve a salvare vite, ma mi da fastidio averlo nell'ombrellone affianco. L'anno scorso avevamo una famiglia che puzzava come una betoniera. Lui grasso come un maiale. Fumava di continuo. Lei ha mangiato per 20 giorni macdonald. Immaginate ",GrazieAlCaxxo,1
2022-06-18 09:09:30+00:00," Nell'unica finale seria della loro storia, 40 anni fa, sono stati presi per il culo da un portiere bianco dello Zimbabwe pelato con i baffi.",markorgull,1
2022-06-18 08:53:02+00:00, Brutto nano malvagio 😡mi raccomando votare sempre sta brutta razza malvagia!!!,BraghiRosa,1
2022-06-18 08:50:05+00:00,Vai vai poca rabbia repressa il pelato ,enneaccaquattro,1
2022-06-18 08:44:58+00:00, brutto nano schifoso ...peggiori sono quelli che vanno a perdere il loro tempo per ascoltare sto buffone ....ma forse ci meritiamo la situazione attuale?,PatriotaZz,1
2022-06-18 08:27:04+00:00," Parla l’uomo forte grasso arancione che a Capitol è corso a nascondersi e fare scenate da bimbetto di 3 anni…Trump sei patetico ed irrilevante, mettitela via.",Rot3Steven,1
2022-06-18 07:48:02+00:00, Io.continuo a dire chen #Quel nano è stato rubato al circo,InArteDrago,1
2022-06-18 07:35:57+00:00," 🤣🤣🤣mettetela in testa la mascherina,che è caldo,magari ti Scotti la pelata",DOsmetti1,1
2022-06-18 07:33:15+00:00, Atteggiamento nazista è una cazzata da dementi!! Altresì è vero che è un nano malefico e rancoroso,MAXIMOPRIMO01,1
2022-06-18 06:34:18+00:00,Ma quanto devo vedere ancora in politica sto nano arrogante del cazzo di #Burnetta se mi capiti davanti ti do tanti di quei calci nel culo che diventi 2 metri pensare al paese pagliaccio #BRUNETTADIMETTITI 🤡,Barjack23,1
2022-06-18 05:54:04+00:00, Brutto ciccione di merda spero che tu esploda liberandoci dalla tua presenza.,PhiTrasci,1
2022-06-18 01:21:09+00:00, Sai me mi ricordano le crisi di lockdown? C'era gente che sui social si faceva la pelata per disperazione perché non avevano modo di andare a tagliare i capelli 😂 (comunque scherzo). Ora come ti senti? Beh sicuramente in questi giorni più fresco #ilunatici,katiadiluna16,0
2022-06-18 00:34:48+00:00, Spiegami perché il ciccione sarebbe superiore,Ilmilanista_,1
2022-06-18 00:30:07+00:00,"Oggi ho perso la testa quando ho letto l'ennesimo commento di un uomo sul tono ""siete invidiose perché loro sono belle e voi diventate delle ciccione"". Uno che di certo non segue l'influencer di turno ma riconosce l'odio e se ne abbevera. E magari dice la stessa cosa alla moglie.",Biancanevermind,0
