datetime,text,username,target
2022-07-20 18:07:57+00:00,Chissà che oltre al Drago ci leviamo dai coglioni il nano malefico e la strega ronzulla,yattamau,1
2022-07-20 17:57:06+00:00, Per coerenza anche Cangiani🤡Il nano malefico e quell’altra,Roberto58370699,1
2022-07-20 17:35:26+00:00," ma da dove sei sbucato,sarai un obeso platino y8",IMqrcololo,1
2022-07-20 17:33:43+00:00, aspetto che il mio nano si svegli ahah,LaVeraAte,0
2022-07-20 17:31:11+00:00, mettiti in dieta ciccione…,indacokid,1
2022-07-20 17:17:38+00:00, Il portiere ciccione del Sutton che si mangia un panino durante la partita con l'Arsenal,UfficioPatenti,1
2022-07-20 17:06:04+00:00, Preferirei pelato di merda ahahahah,marbellapelato,1
2022-07-20 17:01:33+00:00," E alla sedia che questa volta cede sotto il culone dei sx, incollati da anni senza consenso dei cittadini. #VotoSubito",Andrea1963Fdg,1
2022-07-20 16:56:35+00:00," Io non ti seguo ,non ti calcolo ti scrivo per dirti che il tuo post sparirà tra un nano secondo puff",SadalSuud33,0
2022-07-20 16:40:35+00:00," caro ciccione, ricordo recenti estati perfino fresche e piovose grandissimo stronzo dateme retta... ""Guardate quest'uomo: sembra un deficiente e parla come un deficiente, ma non lasciatevi ingannare: è veramente deficiente!“© (Groucho Marx) ",pef_lebowski,1
2022-07-20 16:18:57+00:00, Che cazzo è più basso del nano americano????,marcofontanaro5,1
2022-07-20 16:09:11+00:00,🥶 quel culone flaccido di Telese ha ricevuto la visita dell’uccello Padulo! ,O_Rigoli,1
2022-07-20 15:25:29+00:00,"Se ti vesti di nero perché il nero snellire, sappi che è una strozzata sempre obeso sei. Vestiti normale.",Pannocchia978,1
2022-07-20 15:00:34+00:00," Nani in assoluto, non solo politici. Soprattutto Conte. Salvini è un nano, Conte è meno di un nano.",MauroV1968,0
2022-07-20 14:56:24+00:00, Mamma mia… Ché roba sporca questo pelato testa di…,GianfrancoIR79,1
2022-07-20 14:54:02+00:00," Me lo vedo Russell che si strappa i capelli perché 4 sceme su Twitter lo trovano obeso,come la Incontrada Tutti e due a piangere nelle loro case di lusso,si si",patriziaandreoz,0
2022-07-20 14:38:30+00:00,infatti taehyung lo chiamo culone ,moonlightforkv,1
2022-07-20 14:04:56+00:00, Sto ciccione si è messo a dieta? Mi sono stancata di pagargli le cure perché è un obeso,GiadaFlamini,1
2022-07-20 13:55:26+00:00,ho fatto la seduta di chiusura con terapista raga probabilmente ci tornerò ma tra un po' di tempo mi mancherà quel pelato 💔,nelsottobosco,0
2022-07-20 13:41:59+00:00, Non oso immaginare cos'altro mostravi con qualcosa di più del covid!!!!...ma la follia sono gli auguri di guarigione scritti qua sopra dinnanzi ad una che mostra il culone!!!!!....un affronto a quelli che con il covid sono stati davvero male.,Barbara20993343,1
2022-07-20 13:40:17+00:00, io credevo ke si faceva pelato,homaldipanciax,0
2022-07-20 13:35:02+00:00, Stai zitto pagliaccio ciccione me mangia,augdr3,1
2022-07-20 13:04:12+00:00,ma una bella bomba sotto casa di sto pelato fa così schifo? ,Ireneo34815738,1
2022-07-20 12:46:07+00:00, pensa alla tua pelata,cinquediecii,1
2022-07-20 12:26:19+00:00," ""La #Lega c'è se si tratta di piazzare il culone sulla poltrona""",piruIicchio,0
2022-07-20 12:23:28+00:00," Anche testa pelata diede un sacco di schiaffoni a tutti, prima di finire a Piazzale Loreto. Dovrebbero ricordarselo, quelli che vogliono ripercorrere le sue orme.",DaOrbi,1
2022-07-20 12:21:35+00:00," Io sono pelato, ma ammetto di averlo fatto col bagnoschiuma.",ema_meta,0
2022-07-20 12:16:43+00:00," Ahahha grazie! Anche se mi fa il culone, vabbè",__neverajoy11,0
2022-07-20 12:06:53+00:00,Russell Crowe secondo voi se ne frega qualcosa di voi che gli date del che ciccione?,Claudia_CIau,0
2022-07-20 11:59:09+00:00, in effetti Russell crove è diventato un ciccione,max52266727,1
2022-07-20 11:56:37+00:00," Nemmeno quotato, sto pelato di merda.",FedericoCattin2,1
2022-07-20 11:52:42+00:00, che strano un ritardato pelato,macsismo,1
2022-07-20 11:23:19+00:00,Basta con i fascioevasori balneari alla faccia di chi paga le tasse. La Meloni può strillare quanto vuole ma le televisioni in mano le ha il nano arcoriano. ,LSveglia,1
2022-07-20 11:16:59+00:00, Che é grasso da fare schifo,ali_del_sole,1
2022-07-20 11:16:24+00:00," Se, come avverte il #Minculpop, l'inverno prossimo imporranno (di nuovo) il coprifuoco notturno e il taglio del riscaldamento con ANCORA il virus in circolazione per le loro scelte politiche scellerate, se tutti questi partitucoli insieme arrivano al 30-35% sarà grasso che cola. ",MelgerTina,0
2022-07-20 11:06:21+00:00, Ahah ma l'hanno bannato in un nano secondo,terence1899,0
2022-07-20 10:42:46+00:00,in questo momento vorrei essere pelata mado i capelli bagnati che urto,swnghn,0
2022-07-20 10:18:03+00:00,"Ah, quindi la Incontrada è bellissima così ma #RussellCrowe è un obeso di merda.",borderborder_,0
2022-07-20 09:12:54+00:00," Come juventino avevo dubbi su tuoi commenti dirigenza juve, ira capisco percge sei proprio una testa pelata che non capisce un cazzo.",Marioalphap,1
2022-07-20 09:12:34+00:00," Da donna di mezza età che combatte da una vita con la bilancia, consapevole dei problemi di salute, e dei problemi ancora più gravi di mia madre che non si è mai data una regola, penso che confondere ragazze giovani con ”grasso è bello"" sia da criminali. Grasso non è mai sano.",Alessia15_45,0
2022-07-20 09:11:58+00:00," beh, dipende da quanto sei alto (non sei grasso comunque, a meno tu non sia nano tipo me) 🤭",Krissy_42,0
2022-07-20 08:53:40+00:00,Buongiorno a tutti tranne a quel ciccione bastardo di Yonghong Li,DaRealSlimSulis,1
2022-07-20 08:50:53+00:00, Non sono ciccione stronza,matteo_milan91,0
2022-07-20 08:48:33+00:00, Fammi un bocchino obeso di merd!,SICULOOO,0
2022-07-20 08:14:34+00:00, Non è pelato ma il fumo si vede comunque,GSinger88,0
2022-07-20 08:05:31+00:00,putin nonostante i tacchi e i rialzi interni rimane un nano di merda. #StopPutinNOW ,Muresan801,1
2022-07-20 08:02:48+00:00,"Il mausoleo del grasso idrogenato, Norimberga. ",VieniquiC,0
2022-07-20 07:51:38+00:00," Io da ex sovrappeso quasi obeso le sento ancora come ferite dolorose, e sentirti dire ""me la sono voluta io"" mi fa pensare che tu non abbia mai affrontato la cosa con tutti i problemi fisici e psicologici che ci sono dietro. Beato te che non le subisci ma non siamo tutti uguali.",valvolo81,0
2022-07-20 07:27:11+00:00,Classico uomo di pelato in camicia 😳😂😂😂😂 dai su dite che è sexzy ,Figanghi,0
2022-07-20 02:40:18+00:00,"commento nana ep.30-31-32-33 - - - - - - - - - - - - - - - - - - - - - - - - - - - - - non ricordavo esattamente se takumi avesse st*prato nana, ma una volta accertata sono andata a leggere i forum online e le persone 13 anni fa giustificavano takumi?? non so non ho ben capito",lostmyosotis,0
2022-07-20 01:15:10+00:00,negli ultimi mesi sono dimagrita di 6 kg eppure basta il gonfiore per il ciclo o quello post pasto per guardarmi allo specchio e vedermi più grassa di prima,talaiporos_,0
2022-07-20 01:12:30+00:00,"No, non glielo ha detto nessuno perché in fondo nessun* di voi non vede l'ora di dire un bel ""ciccione di merda"" dall'alto del vostro metabolismo veloce di merda che vi ha permesso di non fare un singolo giorno di dieta in vita vostra. ",FloydFabio,0
