datetime,text,username,target
2022-02-21 12:08:08+00:00," Essendo vaccinato non mi interessa avere accanto un no Vax, fondamentale che non ci sia un ripugnante, rivoltante, ributtante obeso con il triplo mento",mancinorum1,1
2022-02-21 11:42:31+00:00, ...ma quanto è nana la pescivendola e quanto è obeso il salamone padano... se non è un Photoshop non l'avrei mai detto...,krudesky,1
2022-02-21 11:39:34+00:00,che poi su witty hanno censurato il “ciccione” nel testo che pagliacci,DANSH4RI,0
2022-02-20 18:47:31+00:00," Lo sai cesso pelato che io e tanti altri obbligati al vaccino ci ritroviamo con dolori permanenti a torace e braccia? Mica abbiamo fatto la fisio come te e altri tuoi compagnucci di merenda,ma prima o poi qualcuno vi viene a prendere,stanne certo,nano da circo",Maddoxx24089184,1
2022-02-20 18:00:12+00:00,"Perché dice tondo tondo ""ciccione""? È brutto da sentire è vero, ma purtroppo è la realtà di ciò che viene detto a chi soffre di queste cose. Viene detta tutti i giorni a scuola, sui social. E nigiotti ha avuto le palle di scriverlo su una canzone -",conuncriterio,0
2022-02-20 15:07:54+00:00,Io ho spento la tv perché di sentire di nuovo tondo tondo ciccione non ne ho voglia,GioCellRed,0
2022-02-19 22:43:28+00:00," Se avessimo un trequartista normale , anche soriano del bologna saremmo una grande squadra , peccato che abbiamo un nano , focomelico e disadattato quindi 🤝🥂",diablodebano,1
2022-02-19 22:03:30+00:00, svegliati stupido obeso che peserai 300 kg non riesci ad alzarti più dalla sedia svedese del cazzo ,mmatteval,1
2022-02-19 12:28:25+00:00, Con le basse sempre una nana del cazzo rimani,MiriamSpace,1
2022-02-18 21:40:24+00:00, a giovanni ma vaffaculo va te e quella pelata di merda,alecsieyBack,1
2022-02-18 21:30:42+00:00,#JuveToro questa non la vinciamo nemmeno col culone enorme di Allegri. Stasera pareggio giusto e fastidioso.,FedericoCattin2,1
2022-02-18 21:15:21+00:00," Ma finché ci si limita a quello nel proprio profilo nulla da dire, ma quando si superano certi limiti (e si sono superati) allora non va bene. Il fulcro della canzone è sbattersene. Hanno usato la parola ciccione, ma poteva essere qualsiasi altra cosa come il diabete quindi ⬇️",Silvs__,0
2022-02-18 18:23:19+00:00,porto bestie a fare un viaggio in giro per il mondo in varie tappe con tutti i musei inclusi e vari safari e poi compro tutto il manga di nana ,nolongerhuuman,0
2022-02-18 14:20:40+00:00," Ausilio che è brutto, grasso e pelato si fa quella superfregna della Bertini?!? Ma chista giustizia maaaa chiama?!!",m_e_g_mayer,1
2022-02-17 23:05:31+00:00, Nessuna complicanza perché le teste di cazzo non possono riportare danni cerebrali in quanto prive di materia grigia. Adesso fatti una bella grassa risata perché noi ce la stiamo facendo 😅😅😅 cmq nessuna pietà contro l'idiozia,Lukee_Eno,0
2022-02-17 21:33:53+00:00, Però noti che evidentemente alla poliziotta le paste piacciono: ha un culone...!,Alemikytotta,1
2022-02-17 14:24:38+00:00,"ora che si è fatto la pelata pare un pomodoro, è un pomodoro pelato ",mrspenguindrum,1
2022-02-17 14:19:54+00:00,"Se una persona grassa si vestisse come si vestono molte persone magre altro che ""fashion e rivoluzione"" vi indignereste la etichettereste sciatta e che non si prende cura di sé",sonoconfus4,1
2022-02-17 09:11:19+00:00," Non ho mai più visto una sua immagine. È sempre grasso come un cinghiale? Volevo confrontarlo col presidente della regione Sardegna, ( non mio) . #solisolinas dimettiti.",Alessan00431913,1
2022-02-17 00:19:07+00:00,io necessito di questi pantaloni ho bisogno di averli nel mio armadio domani corro a prenderli sperando ci entri il mio culone sennò mi ammazzo ,pucchiaccona,0
2022-02-16 21:26:00+00:00,"In questi 2 anni non ho vissuto nella grotta, eppure eccomi qua senza vaccini e con solo 3 tamponi rapidi per necessità. Qualcosa non ha funzionato nella diffusione del terrore, ditemi perchè i novax che conosco erano in perfetta salute (nessuno obeso) cosa ha servito tutto ciò🤔",ConniCostini,0
2022-02-16 17:22:15+00:00," Eh si...Sentire questi PDioti, fans del nano boia Togliatti ex servetti (a libro paga) di Stalin minacciare un Presidente eletto democraticamente dal Popolo Sovrano in una Russia(non più comunista) dove sono in aumento le Chiese e non c'è nemmeno il G.P. è da ""Scherzi a Parte""!😉 ",MaurizioGabell1,1
2022-02-16 16:15:35+00:00," Ma dio, se lui a quel ""tondo tondo ciccione"" sta dando un certo significato, la canta. È come quando io scrivo degli appunti male ma so cosa voglio intendere. È sbagliato perché purtroppo questo inedito lo introdurrà al serale? Si. Gliene faccio una colpa e lo attacco? No.",SasatoreS,0
2022-02-16 15:38:06+00:00," 👏👏brava, nn se ne può più, ma se sono stati insieme tutta la mattina x quel poco che il gf ci fa vedere,hanno inquadrato che si mettevano a letto e hanno staccato in un nano secondo ed è partito il dramma erano freddi🤦🏻‍♀️",81rosanna,0
2022-02-16 14:42:11+00:00, Mangia meno sei grassa,SuperSimo_9,1
2022-02-16 14:37:22+00:00,"La vecchia è pelata,ma si permette di offendere Miriana per i capelli#gfvip",SHAED75649071,1
2022-02-16 13:46:32+00:00, buongiorno contenitore di grasso 🤌🏽🤣🤣🤣,DaniAcosta21,1
2022-02-16 07:30:44+00:00," Non sei affatto grassa, anzi sei meravigliosa così😍",bull8546,0
2022-02-15 23:29:29+00:00,"Onore al merito a noi piccole donnine culone, di #sardegna! #belluprosu ",me_deae,0
2022-02-15 22:45:56+00:00, Ha parlato il criceto obeso. Meglio smdi Zaratustra,GianlucaZaniniD,0
2022-02-15 20:19:34+00:00,"Domani è giovedì grasso e vuol dire solo una cosa: Carnevale!! Finalmente Venezia torna ad addobbarsi con le sue maschere! #carnevale #carnevalevenezia #venezia @ Venice, Italy ",santinato68,0
2022-02-15 19:13:00+00:00,BASTA BASTA Vattene via nano asado di merda ,FanPompetti,1
2022-02-15 16:46:58+00:00," avrei dovuto cacciarti quando nana aveva fatto il gruppo contro di te, a quest’ora sarei sul twt a chiamare beomgyu panino insieme a lei",wjrevy,0
2022-02-15 10:19:52+00:00," Esatto, adoro i Pink Floyd dalla mia giovinezza fino ad oggi Ascolto le loro canzoni come un nano per la prima volta! senza tempo e amato! 💯💯👍👍⚡️⚡️🤟🤟🙏🙏🙏🙏🙏",loukas81944652,0
2022-02-15 09:53:44+00:00, il mio prof di matematica è pelato e sembra toretto di fast and furious,soffionotturno,0
2022-02-15 09:35:27+00:00," Leggi il Vecchio Testamento, ciccione poi ne riparleremo",ConniCostini,1
2022-02-15 08:11:00+00:00,"E comunque non sono pelato, ho un accenno di stempia, tipo theo hernandez o poco più, però abbastanza da mettermi ad immaginare un futuro in cui sarei pelato e nel quale verrò preso in giro dai figli dei miei cugini",Grandebuio00,0
2022-02-14 20:38:03+00:00, Infatti se Soleil tornasse da Lui fidati che ci metterebbe un nano secondo a mollare Federica ... Gianmaria sarà sempre innamorato di Soleil sempre anche se Federica e una bellissima ragazza,Meri776,0
2022-02-14 18:15:07+00:00," Tre notti fa l’ho sognato, ero a cena da lui ma non riuscivo a chiedergli se volesse ritornare o no… mi sono svegliato felice e per un nano secondo (nella fase mattutina da rincoglionito) ho creduto davvero di averlo conosciuto… grande ti voglio tanto bene",GiacomoNapoli99,0
2022-02-14 09:28:57+00:00, In età pediatrica non cambia nulla. In età adulta il vaccino aiuta. Io ho avuto il covid nel dicembre 20 e si è risolto con 38 x 6 ore poi basta. Il vax è utilissimo ma sotto i 14-15 anni è superfluo. Se poi sei immunodepresso asmatico obeso cardiopatico oncologico il vax subito,mbx1900,0
2022-02-14 09:08:13+00:00," ma nemmeno per idea, avevo 16 anni e mi mollò quasi subito. L'ho rivista qualche mese fa, una vecchia grassa col bastone e capelli bianchi, sono rimasto sconcertato e mi sono nascosto dietro i banchi del supermercato in cui eravamo.",e_falce,1
2022-02-13 23:35:49+00:00," Non lo so in realtà, hanno detto pelata, ma a quanto pare di Patrick Stewart, però uno ci spera tante volte",darksa0irse,0
2022-02-13 18:46:27+00:00," I primi 10 posti erano occupati tutti dal culone di Simone Inzaghi, ma faccio spazio ora",Lleida21,1
2022-02-13 17:58:27+00:00," Se una è grassa, è grassa. Voi vi definite imperfette, noi grasse. Non mi risulta che in un gruppo di maschi si dice:"" no bro ma quanto è imperfetta quella!"", Noi diciamo ""porca troia che balena!"" (:",RCcollaeffe2,1
2022-02-13 17:17:30+00:00, No grazie di culone mi basta il mio 😂,Scarlet_Agnes,0
2022-02-13 16:46:27+00:00," I tifosi che si lamentano dei tifosi con frasi del tipo: ""A Napoli c'è il tasso di analfabetismo più alto d'Italia"" sono ancora peggio. Una spocchia quasi più irritante del gol culone di Dzeko.",gallagher_1,0
2022-02-13 15:54:20+00:00,Il più grande upgrade del Milan comunque è aver sostituito il ciccione di castellammare con Maignan,boats_459,1
2022-02-13 13:41:22+00:00,Nigiotti grandissimo scrittore “tondo tondo si tondo tondo ciccione” #Amici21,_messix,0
2022-02-13 13:08:31+00:00,"mio Dio la pelata di trudy mi da così fastidio in questa foto, sembra una palla da bowling ",introversa_atra,1
2022-02-13 12:21:12+00:00,"🇺🇦 Si discute troppo delle sanzioni che gli Usa imporrebbero alla Russia in caso di invasione, ma non altrettanto di come la Russia, seppur un ""nano"" economico, sia già a) strutturata per resistere a quelle sanzioni e b) possa danneggiare le economie Usa e UE come controrisposta.",paolomossetti,0
2022-02-13 10:36:38+00:00," Ma no co ste cose, devi insultare le ciccione",quinth7,1
2022-02-12 16:25:27+00:00,il mio gatto è la versione reale di stitch antipatico stupido ringhia sempre diffida di tutti ed è puccioso solo con me (bonus point: è ciccione) ,omiplevoir,0
2022-02-12 15:45:45+00:00,Mi piastro i capelli (il che è già complicato visto che ormai mi arrivano al culone) e penso all'Ucraina. Minchia un momento tranquillo in questi ultimi anni no eh.,chiccapan,0
2022-02-12 13:44:06+00:00,finalmente il ciuffo gli copre la pelata ,cardighar,1
2022-02-12 13:14:47+00:00, Ma cosa vuoi che sappia sto 🤡sarà intento a cucinare delle pietanze a casa sua così diventa più grasso ed il cervello gli si annebbia ancora di più . Poi con giggino il bibitaro agli Esteri siamo in una botte di ferro 🤣🤣,pop_planet,1
2022-02-12 09:22:16+00:00," Possono cambiare mestiere mica è obbligatorio fare il medico ma se lo fanno devono farlo bene con rispetto perché chi va in jospedale non è certo felice ,e tu obeso di merda finiscila con questi post",giorgio6009,1
2022-02-12 08:59:37+00:00,mandateci thomas grasso al volteggio ecco regia grazie prendete nota,nicodiangevlo,1
2022-02-11 16:03:05+00:00,"🇮🇹 Osservati copri celesti, orbitanti nella zona abitabile di una nana bianca ➡️ ",AnnaPerssonDR,0
2022-02-11 15:55:14+00:00,"Ricerca, studio Federico II: mangiare pesce fa bene al cuore ma solo se è grasso ",telodogratis,0
2022-02-11 15:35:24+00:00, Li mortacci tua so più de vent'anni che non so che è na febbre un raffreddore ho scoperto dalle analisi di avere gli anticorpi del coronavirus a rischio sarai tu brutto obeso,maurotroiani2,1
2022-02-11 15:03:08+00:00, Noi la nostra normalità la dobbiamo difendere dagli psicotici dell’influenza come te che col tuo culone lardoso sei a rischio anche se ti ammali di sinusite,pennettealragu,1
2022-02-11 11:43:03+00:00,ho comprato la tinta castano al posto di castano scuro voglio vedere che esce rimarró pelata? probabile😀,apaticadasempre,0
2022-02-11 10:11:47+00:00," ho detto quasi, alex pelato è 100 volte meglio",darkr3d_,0
2022-02-11 10:02:15+00:00, Leggo che sei stata bloccata dagli stessi che hanno bloccato me (io però posso già vantare pure pistocchi😂) capisco la tua esigenza dal farti bloccare pure dal nano malefico 😂,LorenzoDeGirol1,1
2022-02-10 22:25:21+00:00, Luca telese già mi facevi schifo prima adesso mi piacerebbe darti dei grandi calci in culo sei grasso come un maiale con il cervello di un colobri,pop_planet,1
2022-02-10 21:49:24+00:00,"Da ex obeso so cosa vuol dire la determinazione. So cosa vuol dire avere disturbi alimentari. L'ho vinta l'obesità. Sono diventato palestrato. #jeru #jessvip #gfvip Alessandro non parli senza sapere, cosa vuol dire. Va richiamato. No squalificato. ",Emanuel72607325,0
2022-02-10 21:48:21+00:00,Vlahovic molto culone ma l'azione se l'è inventata lui.,Dulafive,1
2022-02-10 19:23:53+00:00, però sei una figa assurda pure pelata sooo,F0LSG0LD,0
2022-02-10 18:05:33+00:00," L'obesità non da valorizzare in quanto è una patologia, certo. Ma questo non toglie che chi è obeso possa anche essere bello perché la bellezza interiore splende anche fuori e diventa fisica. E comunque nessuno ha il diritto di giudicare l'aspetto altrui. È meschino e cafone",saripipole,0
2022-02-09 22:09:42+00:00,"Spero che da questa sconfitta almeno una cosa positiva esca fuori, la conferma definitiva che quel ciccione pelato spagnolo abbia chiuso stasera la sua carriera da portiere, poi se me lo dovessi trovare titolare contro il Porto allora alzo le mani, ma il mister sarebbe complice",sandro_rosco,1
2022-02-09 21:50:57+00:00," Tu hai un cervello piccolo piccolo, proporzionato alla tua altezza, bassezza... #nana",BimboMix96,1
2022-02-09 16:03:53+00:00,"Mematori livello PRO, potreste fare un “it’s happening” con il nano malefico? ",N0FAI7H,1
2022-02-09 15:28:06+00:00,"📺è sempre tardi anzi troppo tardi per eliminare da tutti i programmi televisivi sta kekka grassa, grassakekka🥴 Nun'se'po'cchiu'suppurta'🤯📺 ",Saschaa57219265,1
2022-02-09 15:04:31+00:00,"L'ultima storia di #Irama 🥺 Fa troppa tenerezza vedere anche dei bimbi piccoli che amano la sua musica ❤️Mi ricordo quando nel 2018 uscì ""Nera"" e la mia piccola nana che aveva nemmeno 2 anni e se la ballava di brutto e ora si illumina quando lo sente nominare o vede🥺",Bibi_T95,0
2022-02-09 14:12:17+00:00, La nana diversamente bella che spesso è ospite da lui è un altra simpatica come una cartella d'equitalia,Daniele64181695,1
2022-02-09 14:01:01+00:00,Le parole tristi e sgradevoli pronunciate da quel tizio su #EmmaMarrone dimostrano purtroppo che viviamo in una società talmente grassofobica che certa gente vede il grasso anche dove non c’è. Nessuno ha il diritto di fare considerazioni sul corpo altrui. Ce la fate? #strunz,ErikaIntrisano,0
2022-02-09 12:42:30+00:00,Ma ora che vuole quella pianta grassa di Montano? #solex,AzdoraL,1
2022-02-09 11:42:11+00:00, Abbiamo 2 sex symbol ora che si contendono il titolo: Il nano malefico Il bassotto pelato Povera Italia 🤦‍♀️ ,BavuttiRoberta,1
2022-02-09 11:06:11+00:00, Mio padre era un obeso pesava 125 km Nessuno in famiglia lo era né figli né nipoti Ma di cosa stiamo parlando? L'obesità é buna malattia che 1000 sfaccettature Smettete di dire stronzate. Non vaccinatevi i rischi sono vostri mi sono stufata di fare la buona ⬇️,Porompompero7,0
2022-02-09 10:19:07+00:00,"Pensare che l'allenatore di quella squadra è stato cacciato, deriso, umiliato e tutt'ora viene insultato. Tutto perché aveva messo fuori un culone di 40 anni a fine carriera #asrm ",Max_883,1
2022-02-09 06:47:07+00:00," La “simpatia” di chi insulta un giocatore usando ritardato, spastico o culone…la volgarità gratuita. Stanno bene dove stanno. Lontane.",GuendaRa,0
2022-02-08 22:27:03+00:00," Jessica sta perdendo kili per un problema che aveva, era molto grassa, poi hanno scoperto che la tiroide non funzionava e in più non può mangiare certi cibi... Da quando è entrata Sta prendendo dei medicinali per far funzionare la tiroide. È per questo che sta dimagrendo!!!",anna_travaglio,0
2022-02-08 19:48:13+00:00,Volevo solo dire che dopo una giornata di duro lavoro agricolo e con il piccoletto con la tosse ho le mani sporche di grasso di trattore ma che profumano di Vicks.,maiaga81,0
2022-02-08 09:40:07+00:00,"menzione speciale a kyo e tohru, rossana e eric e alle due nana",k1ruai,0
2022-02-08 09:31:59+00:00,Orgogliosamente: Fascista🏴 Omofobo🏳️‍🌈‍⃠ Razzista⚪&gt;⚫ Maschilista🚹 Anti-femminista🚺‍⃠ Anti-vegani🥬‍⃠ Anti-ambientalista🌱‍⃠ odio le donne odio i bambini odio le ciccione odio le anoressiche odio le femministe odio i down odio gli asiatici odio i marocchini odio i froc,sollecitamento,1
2022-02-08 08:42:39+00:00,"I 5S sono così eversivi che sono oltre lo stato di stelle cadenti, stanno già passando alla stato di nana bianca. Ridiamo dignità alle stelle, per il bene dell’Italia! ",AndreaMatyellow,0
2022-02-08 08:02:20+00:00, con quelle tettine e quel culone non ti si può vedere! 😄,GermandoGermano,1
2022-02-08 05:36:28+00:00,"INCREDIBILE nuova scoperta dello scienziato dott. Paolo Campra: c'è una cosa nelle fiale covid e un'altra cosa nelle persone vaccinate, c'è un processo di autoassemblaggio in vivo all'interno del corpo che sfugge al controllo immunitario!!! Ci sono anche dei nano-router, ",Adriano07883742,0
2022-02-07 20:29:52+00:00,avevo iniziato sabrina di netflix ma non la riesco mai a guardare perché mi mette ANSIA cioè già ho ansia per la mia vita ora devo preoccuparmi di questa nana teenagerina sprovveduta che tutti vogliono fare fuori io sto male non ci riesco,nelsottobosco,0
2022-02-07 20:06:30+00:00, allora amo il mio procedimento è: due uova a testa (lo so pesante ma rende meglio) poi una ciotola metti le uova e il pecorino a volontà e il pepe una padella il guanciale e lo lasci sul fuoco finché non rilascia tutto il grasso poi quando l’acqua bolle metti la pasta -,atrotnoc,0
2022-02-07 18:20:37+00:00,che risate questa sera ! una grassa risata napoletana ,sh4dow7_,0
2022-02-07 16:09:09+00:00, A me sembra impossibile che sei più alta perche quando ti avevo visto eri una nana del cazzo,sungmn_,1
2022-02-07 16:02:22+00:00,sto cesso pelato se non chiude quella fogna #jeru ,bevemosedubirre,1
2022-02-07 15:17:50+00:00,comunque è quando pensi che le cose non possano andare peggio che qualcuno si fa una grassa risata e ti manda la botta finale,unlelloacaso,0
2022-02-07 11:49:51+00:00," Sono pieno di nei👍 le persone mi vogliono bene lo stesso,sono pelato,grasso,ho denti storti,le persone mi vogliono bene lo stesso👍 #Lepersoneintelligenti non vedono I difetti estetici,o se sei povero o ricco.vedono il tuo carattere 👍 Ciao",Maurizi61488550,0
2022-02-07 10:53:36+00:00," Un obeso è come se avesse un cervello obeso Praticamente ,parla ,dice a secondo la massa di grasso .",forever00712,1
2022-02-07 04:35:16+00:00,"Questo nano malefico 🐍🤮che figura di merda passerà nella sua vita 🤦🏽‍♀️🙄 falso ipocrita ,#fuoridavide 🤮🤮🤮🤮 #gfvip #GFVip2021 non puoi vedere né #jessivip ne #lulu è segue con Katia e solaio ah fare tutta la sua schifezza contro loro ",odalysio,1
2022-02-06 23:38:05+00:00," Morata così è un grosso si..in quel ruolo è grasso che cola e sopratutto un altro giocatore se non gioca spalle alla porta..e poi, è la prima partita dei nuovi..una Juve così con il senso di pericolosità non la si vedeva da qualche tempo o comunque da cr7..",maniel_dilia,0
2022-02-06 20:11:09+00:00, Circondato… quanti ne servono per circondare il ciccione?,tirolermaxx,1
2022-02-06 20:07:05+00:00,Sophie non aveva un problema con il cibo ha iniziato ad averne dopo il commento di nataly che le ha fatto credere di essere grassa #gfvip ,Teta92057388,0
2022-02-06 16:17:44+00:00,"Adinolfi magna de meno, il grasso ti offusca totalmente il lume della ragione.",pietro734,1
2022-02-06 15:06:32+00:00,Che pagliaccio sto pelato di merda #amici2021,S1NG0L4R1TY,1
2022-02-06 09:44:01+00:00, Minchia quanto son stordito... Si vede che qui si invece è fatto nottata causa bronchite della nana? 😅,Segnale_Orario,0
2022-02-05 23:29:59+00:00," Hola! No, perché dici?! Ho però ho un amico che suona nell’orchestra, se vedi uno pelato con una chitarra color avorio è lui! 🤟🏻",Adiaphorastoica,0
2022-02-05 22:32:19+00:00, sei obeso peloso brutto con un bottone in mezzo alle gambe e pontifichi su tutto e tutti. Ma che cazzo hai nel cervello ?,lucsernicola,1
2022-02-05 21:56:29+00:00,Non male questa idea di far sembrare il culo piatto per le culone come me #Sanremo2022,Francaspin,0
2022-02-05 20:52:33+00:00, Noemi indossa lo specchio di quando fu grassa,Riccard10673212,0
2022-02-05 19:46:03+00:00,"Tornando con i piedi per terra, pensate dove saremo se avessimo i 15 punti che abbiamo perso non cedendo ai ricatti del pizzettaro e del ciccione napoletano. #Maignan. #InterMilan ",Messia_80,1
2022-02-05 19:12:31+00:00,Nano schifoso abominevole nano delle nevi ,daddydalbert,1
2022-02-05 18:48:08+00:00, Io sono pelato e cinquantenne e sinceramente non ho mai avuto problemi 😜😂😂,marcococco19,0
2022-02-05 18:29:10+00:00, Con quel culone ne occupa due di posti Lowry per quello non chiamato,r1_traffik,1
2022-02-05 15:55:26+00:00,"Il #parrucchiere (sono pelato, ho accompagnato mia madre) che controlla il #Green #Pass tiene costantemente la #mascherina sul collo, con bocca e naso scoperti #covid #vaccini #GreenPass #SARSCoV2 #SARS_CoV_2 #italia",sergiosaia,0
2022-02-05 12:39:07+00:00," Credo sia giunto il momento di incazzarsi sul serio, andare a Roma, basta bandiere della pace, ma solo scure di guerra e mazzate al primo infiltrato tipo ""moto ondulatorio testa pelata"", mi sono rotto il cazzo del governo e soprattuto delle merde provax",assaltoal,0
